,name,points,url,Достоверность маркировки,Антибиотики,Микробиология,Безопасность,Качество,Фальсификация,Органолептика,Содержание потенциально опасных веществ,Микробиологическая безопасность,Маркировка,Потребительские свойства,Потенциально вредные вещества,Пестициды нормируемые,Пестициды,Экокритерии,Антибиотики и токсичные элементы,Физико-химические показатели,Показатели качества,Введение потребителя в заблуждение,Достоверность информации,Органолептические и физико-химические показатели,Органолептические показатели,Консерванты,Витамины,Пищевая ценность,Минеральные вещества,Синтетические красители,Подсластители,Красители
241,Вкуснотеево,2.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,5.0,,0.0,0.0,,5.0,5.0,,,5.0,,,,,,5.0,5.0,5.0,,,,,,,,,,,
242,Красная цена,2.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,,,0.0,0.0,,5.0,,,,,,,,,,4.335,5.0,,,,,,,,,,,,
243,Милава,2.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,,,0.0,0.0,,5.0,,,,,,,,,,5.0,5.0,,,,,,,,,,,,
244,Молочная благодать,2.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,,,0.0,0.0,,5.0,,,,,,,,,,4.335,5.0,,,,,,,,,,,,
245,Пк Молоко,2.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,,,0.0,0.0,,5.0,,,,,,,,,,4.335,5.0,,,,,,,,,,,,
246,Каждый день,2.3338,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,,,5.0,4.668,,0.0,,,,,,,,,,4.335,0.0,,,,,,,,,,,,
247,Искренне Ваш,2.3,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,5.0,,0.0,0.0,,5.0,3.0,,,5.0,,,,,,5.0,5.0,4.0,,,,,,,,,,,
248,Племзавод Ирмень,2.1425,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,,,5.0,4.285,,0.0,,,,,,,,,,3.57,0.0,,,,,,,,,,,,
249,Первый вкус,1.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,,,0.0,0.0,,5.0,,,,,,,,,,3.57,0.0,,,,,,,,,,,,
250,Агрофирма Лебедевская,1.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,,,0.0,0.0,,0.0,,,,,,,,,,3.57,5.0,,,,,,,,,,,,
251,Ваш выбор,1.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,,,0.0,0.0,,0.0,,,,,,,,,,5.0,5.0,,,,,,,,,,,,
252,Лакомо,1.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/tvorog-9-zhirnosti/,,,0.0,0.0,,0.0,,,,,,,,,,4.335,5.0,,,,,,,,,,,,
253,Laime,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,
254,Milken Mite,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,
255,Ашан,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,
256,Глобус,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,
257,Ламбер,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,
258,Простоквашино,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,
259,Село Зеленое,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,
260,Arla Natura,4.838,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,4.46,,5.0,5.0,5.0,5.0,3.2,,,,,,,,,,,,,,,,,,
261,Schonfeld,4.838,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,4.46,,5.0,5.0,5.0,5.0,3.2,,,,,,,,,,,,,,,,,,
262,Valio,4.838,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,4.46,,5.0,5.0,5.0,5.0,3.2,,,,,,,,,,,,,,,,,,
263,ВкусВилл,4.838,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,4.46,,5.0,5.0,5.0,5.0,3.2,,,,,,,,,,,,,,,,,,
264,Вкуснотеево,4.838,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,4.46,,5.0,5.0,5.0,5.0,3.2,,,,,,,,,,,,,,,,,,
265,Магнит,4.838,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,5.0,5.0,,5.0,4.46,,5.0,5.0,5.0,5.0,3.2,,,,,,,,,,,,,,,,,,
266,Danke,4.6,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,4.0,5.0,,5.0,5.0,,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,
267,Кабош,4.6,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,4.0,5.0,,5.0,5.0,,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,
268,Радость Вкуса,4.6,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,4.0,5.0,,5.0,5.0,,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,
269,Сыробогатов,4.6,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,4.0,5.0,,5.0,5.0,,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,
270,Брест-Литовск,4.438,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,4.0,5.0,,5.0,4.46,,5.0,5.0,5.0,4.0,3.2,,,,,,,,,,,,,,,,,,
271,Карлов Двор,4.438,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,4.0,5.0,,5.0,4.46,,5.0,5.0,5.0,4.0,3.2,,,,,,,,,,,,,,,,,,
272,Сваля,4.438,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-tilziter/,4.0,5.0,,5.0,4.46,,5.0,5.0,5.0,4.0,3.2,,,,,,,,,,,,,,,,,,
273,Arla Natura,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
274,Fine Life,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
275,Из Вологды,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,5.0,,,5.0,,,,,,,,,,
276,Карат,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
277,Коровка из Кореновки,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,5.0,,,5.0,,,,,,,,,,
278,Лав продукт,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.2,,4.0,,,,,,,,,,,,0.0,,,,,,,,,,
279,Правильное масло,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
280,Простоквашино,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,5.0,,,5.0,,,,,,,,,,
281,Радость вкуса,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,5.0,,,5.0,,,,,,,,,,
282,Ровеньки,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
283,Рузское молоко,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,5.0,,,5.0,,,,,,,,,,
284,Село зеленое,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,5.0,,,5.0,,,,,,,,,,
285,Усадьба Ильинское,5.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
286,Belorus Export,4.92,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.8,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
287,Lattesco,4.92,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.8,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
288,Асеньевская ферма,4.92,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.8,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
289,Братья Чебурашкины,4.92,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.8,,4.5,,,,,,,,,,,,5.0,,,,,,,,,,
290,Домик в деревне,4.92,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.8,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
291,Перекресток,4.92,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.8,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
292,Савушкин,4.92,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.8,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
293,Ферма,4.92,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.8,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
294,Экомилк,4.92,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.8,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
295,Gudberg,4.84,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.6,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
296,Брест-Литовск,4.84,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.6,,4.0,,,,,,,,,,,,5.0,,,,,,,,,,
297,Вологодское лето,4.84,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.6,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
298,Лакомо,4.84,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.6,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
299,То самое масло,4.84,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.6,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
300,Тысяча Озёр,4.84,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.6,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
301,Алтайское Киприно,4.76,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.4,,4.0,,,,,,,,,,,,5.0,,,,,,,,,,
302,Волгородские традиции,4.76,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.4,,4.0,,,,,,,,,,,,5.0,,,,,,,,,,
303,Ностальгия,4.76,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.4,,4.0,,,,,,,,,,,,5.0,,,,,,,,,,
304,Углече Поле,4.56,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,3.9,,4.5,,,,,,,,,,,,5.0,,,,,,,,,,
305,Жаворонки,4.42,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.4,,4.0,,,,,,,,,,,,3.3,,,,,,,,,,
306,Свитлогорье,4.34,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,5.0,,5.0,,,,,,,,,,,,1.7,,,,,,,,,,
307,Чабан,4.16,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,2.9,,3.0,,,,,,,,,,,,5.0,,,,,,,,,,
308,Валуйские просторы.,4.04,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,3.0,4.6,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
309,Д (Дикси),4.04,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,3.0,4.6,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
310,Компания Сёмкин,3.76,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.4,,4.0,,,,,,,,,,,,0.0,,,,,,,,,,
311,Томское молоко,3.76,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,4.4,,4.0,,,,,,,,,,,,0.0,,,,,,,,,,
312,Киржачский молочный завод,3.6,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,3.0,3.5,,4.0,,,,,,,,,,,,5.0,,,,,,,,,,
313,Goodness farm,3.4,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,3.5,,3.5,,,,,,,,,,,,0.0,,,,,,,,,,
314,Hansdorf,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,0.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
315,Агрокомплекс,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,0.0,,3.5,,,,,,,,,,,,5.0,,,,,,,,,,
316,Аланталь,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,0.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
317,Вкуснотеево,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,0.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
318,Вологодка,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,0.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
319,Вологодское,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,0.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
320,Избёнка,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,0.0,5.0,,5.0,,,,,,,,,5.0,,,5.0,,,,,,,,,,
321,Луговая свежесть,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,0.0,5.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
322,Милава,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,0.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
323,Милье,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,0.0,,4.0,,,,,,,,,,,,5.0,,,,,,,,,,
324,Му-у,3.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,0.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
325,Белорус,2.2,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,3.0,0.0,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,
326,Бежин луг,2.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,0.0,,5.0,,,,,,,,,,,,0.0,,,,,,,,,,
327,Шекснинский маслозавод,2.0,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/maslo-slivochnoe-82-5-zhirnosti/,,,,5.0,0.0,,3.0,,,,,,,,,,,,0.0,,,,,,,,,,
328,Вкуснотеево,4.835,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,5.0,4.45,,,,5.0,5.0,,5.0,,,,,,,,,,,,,,,,,
329,Б.Ю. Александров,4.7,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,5.0,4.0,,,,5.0,5.0,,5.0,,,,,,,,,,,,,,,,,
330,Коровка из Кореновки,4.7,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,5.0,4.0,,,,5.0,5.0,,5.0,,,,,,,,,,,,,,,,,
331,Ростагроэкспорт,4.58,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,5.0,3.6,,,,5.0,5.0,,5.0,,,,,,,,,,,,,,,,,
332,Чудо,4.45,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,5.0,3.5,,,,5.0,4.5,,5.0,,,,,,,,,,,,,,,,,
333,Советские традиции,4.4,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,5.0,3.0,,,,5.0,5.0,,5.0,,,,,,,,,,,,,,,,,
334,Свитлогорье,4.23,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,5.0,3.1,,,,5.0,4.0,,5.0,,,,,,,,,,,,,,,,,
335,Ностальгия,4.1,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,5.0,3.0,,,,5.0,3.5,,5.0,,,,,,,,,,,,,,,,,
336,Снеда,3.82,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,5.0,2.4,,,,5.0,3.0,,5.0,,,,,,,,,,,,,,,,,
337,О'кей,3.75,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,5.0,1.5,,,,5.0,4.0,,5.0,,,,,,,,,,,,,,,,,
338,Простоквашино,3.52,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,5.0,3.4,,,,5.0,0.0,,5.0,,,,,,,,,,,,,,,,,
339,Дмитровский ,2.88,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,2.5,4.1,,,,0.0,2.0,,5.0,,,,,,,,,,,,,,,,,
340,Балтком,2.685,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,2.5,3.2,,,,0.0,2.375,,5.0,,,,,,,,,,,,,,,,,
341,Billa,2.05,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,2.5,0.0,,,,0.0,4.0,,5.0,,,,,,,,,,,,,,,,,
342,Каждый день,1.995,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,2.5,1.9,,,,0.0,0.875,,5.0,,,,,,,,,,,,,,,,,
343,Бурёнкино,1.95,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,2.5,0.0,,,,0.0,3.5,,5.0,,,,,,,,,,,,,,,,,
344,Вологодский,1.95,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,2.5,0.0,,,,0.0,3.5,,5.0,,,,,,,,,,,,,,,,,
345,Первый вкус,1.85,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,2.5,0.0,,,,0.0,3.0,,5.0,,,,,,,,,,,,,,,,,
346,Вкус детства,1.25,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,2.5,0.0,,,,0.0,0.0,,5.0,,,,,,,,,,,,,,,,,
347,Вологоша,1.25,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,2.5,0.0,,,,0.0,0.0,,5.0,,,,,,,,,,,,,,,,,
348,Преображенский премиум,1.25,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,5.0,,2.5,0.0,,,,0.0,0.0,,5.0,,,,,,,,,,,,,,,,,
349,Белый Город,0.625,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syrok-glazirovannyy-vanilnyy/,,2.5,,1.25,0.0,,,,0.0,0.0,,5.0,,,,,,,,,,,,,,,,,
350,Hochland,4.805,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,5.0,,5.0,5.0,4.61,,4.75,5.0,,,,,,,,,4.4,,,,,,,,,,,,
351,Viola,4.805,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,5.0,,5.0,5.0,4.61,,4.75,5.0,,,,,,,,,4.4,,,,,,,,,,,,
352,Экомилк,4.805,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,5.0,,5.0,5.0,4.61,,4.75,5.0,,,,,,,,,4.4,,,,,,,,,,,,
353,Карат,4.645,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,5.0,,5.0,5.0,4.29,,4.75,5.0,,,,,,,,,3.6,,,,,,,,,,,,
354,Б.Ю. Александров,4.57,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,3.2,,5.0,5.0,4.5,,4.5,5.0,,,,,,,,,4.5,,,,,,,,,,,,
355,Веселый молочник,4.5,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,5.0,,5.0,5.0,4.0,,4.0,5.0,,,,,,,,,4.0,,,,,,,,,,,,
356,Авида ,4.435,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,3.2,,5.0,5.0,4.23,,4.25,5.0,,,,,,,,,4.2,,,,,,,,,,,,
357,Сыробогатов,4.395,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,0.7,,5.0,5.0,4.65,,4.75,5.0,,,,,,,,,4.5,,,,,,,,,,,,
358,Переяславль,4.365,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,2.5,,5.0,5.0,4.23,,4.25,5.0,,,,,,,,,4.2,,,,,,,,,,,,
359,Ласковое лето,4.305,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,0.7,,5.0,5.0,4.47,,4.25,5.0,,,,,,,,,4.8,,,,,,,,,,,,
360,Rokler,4.235,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,0.7,,5.0,5.0,4.33,,4.75,5.0,,,,,,,,,3.7,,,,,,,,,,,,
361,Президент,4.22,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,0.7,,5.0,5.0,4.3,,4.5,5.0,,,,,,,,,4.0,,,,,,,,,,,,
362,Чуйский ,4.185,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,0.7,,5.0,5.0,4.23,,4.25,5.0,,,,,,,,,4.2,,,,,,,,,,,,
363,Плавыч,4.145,https://rskrf.ru/ratings/produkty-pitaniya/molochnye-produkty/syr-plavlenyy-slivochnyy/,0.7,,5.0,5.0,4.15,,4.25,5.0,,,,,,,,,4.0,,,,,,,,,,,,
